key,balance,balanceEligible,balanceAtStart, isDisqualified, isNode, isActive,isEligibleFor_1_2,isEligibleFor_1_3
SZdQ45RmcKK2M4GGCEUQ5VRUEVDebSHoWR,1000,1000,0, no, no, no,yes,no
SZewa9Xbov8JMwoZ292MCWygpz7jsuZPDj,649,649,0, no, no, no,no,no
SZf8DGdaftswaueQSPuxhP1fxqekSFHMgb,250,250,0, no, no, no,no,no
SZhZ1oP8pFbiU39ggNXPaPJkmwiNtWYSpM,250,250,0, no, no, no,no,no
SZi1QbuB9fAgK2sLwK1y5eDX95qtZDGbTx,398,398,0, no, no, no,no,no
SZiLLKuG6VpgKNVWJ3AbUesVmHUvY8JDZC,250,250,0, no, no, no,no,no
SZiSgHcJ9cYt2UWsKdxFeLawsLvCDF3szm,1000,1000,0, no, no, no,yes,no
SZj5h5MWxrbWqL8KDJK9dtJQ91E9HyVra1,250,250,0, no, no, no,no,no
SZkJdzQHsFmGg5ZiudrhM2VeLQBKPa4w9y,250,250,0, no, no, no,no,no
SZmMqpsEGvz7BHkJYtzvx5yf5Y91zt71Fd,250,250,0, no, no, no,no,no
SZpgXspWq6SUTKExdXhQ7MJucENpdFRvqF,250,250,0, no, no, no,no,no
SZq4Fgi2jQLDyKpRAqjXvU1rqzbpcWepB6,1500,1500,0, no, no, no,yes,no
SZruNE3cjAKT7rJcbDW4WCYTFTw9jP54Yu,250,250,0, no, no, no,no,no
SZs3NSrw5h1Le3vBPFSHzi2fo9LE6oaF85,250,250,0, no, no, no,no,no
SZs5z4CHauuGxaPe8FHR8TnHbG3EtRos98,250,250,0, no, no, no,no,no
SZsMdMGf8vppxREeU3Vov4GuEACohGTMty,250,250,0, no, no, no,no,no
SZuSxzRCg8emjoiF5nvR5N3Fo3jti2PRtJ,5,5,0, no, no, no,no,no
SZudAuNPVTQijXZuGjGkx71Mq1NM52jzYb,250,250,0, no, no, no,no,no
SZvAR7qAFwCXoMZCNZ6r25wteTFG1zfANf,250,250,0, no, no, no,no,no
SZwRuZMiYYmMmYimmAboiyqvSWtRJvjenj,250,250,0, no, no, no,no,no
SZyCtd2jf4rf4YFHMZVdNE4Te7pFibiYMN,250,250,0, no, no, no,no,no
SZyyiWM4AP4rSDzyRyV7ojoBKSPAXtzzhL,250,250,0, no, no, no,no,no
SZzPQWnpMaG7EHhHG3bc2CYuzRnHS3HLFk,250,250,0, no, no, no,no,no
Sa29jzZ77bZeMxQsdHz5JKzXowwxMGvpgQ,250,250,0, no, no, no,no,no
Sa2PB8gtHEMX4NhAEy9qWaKNvKLTWsp3mJ,250,250,0, no, no, no,no,no
Sa7o5uwL26kUcuQdVR4Gv1R2tLLVH4a9SW,250,250,0, no, no, no,no,no
Sa86oyqNz4ibHRs1pVmCY7oGnDPDtu7ac6,200000,200000,0, no, no, no,yes,no
Sa8dSQEtcMLYMvtKppmSdFRgBxwWZzvN41,250,250,0, no, no, no,no,no
SaAdgRxWKkBkBTBmnrnQpciYsX1ksJLe4x,250,250,0, no, no, no,no,no
SaAfBmBguQcSjG3wypvFzFsKDtwGRgd18A,250,250,0, no, no, no,no,no
SaBTVKsznrn9GKrqciRzBTmDrHo81hugWH,1250,1250,0, no, no, no,yes,no
SaBcsoxbKZKBievBgaYJnHBgeiCTwm5x4y,5000,5000,0, no, no, no,yes,no
SaBsY8cj8Q2fKwbBbgPprnauvRjt9sTLrx,250,250,0, no, no, no,no,no
SaC862KdgsuvLxdneKXdFrqzdQBhdzu6cz,250,250,0, no, no, no,no,no
SaDx57xqd6QPVZ4vfvFKRTq6J5L67Vs6RG,250,250,0, no, no, no,no,no
SaFX9mDJQAJHXurNwGc9EpoWmx7ifMaZco,250,250,0, no, no, no,no,no
SaFft2c3iQtoyA47a6V9QmfXa5Fd81BoDX,0,0,0, no, no, no,no,no
SaFkpwAzWq5k7ZPuSVFASLVwoycWaiXLoq,250,250,0, no, no, no,no,no
SaHLydLX7ZBevjoysXa2ntVhAPJH6uUk5H,40,40,0, no, no, no,no,no
SaHWPHdkqPhyo1BU5Zz2kTNz8VvyGDvd1U,500,500,0, no, no, no,no,no
SaHaWcBZLPao9M54x9WksCcr8XCJmWHAGc,200000,200000,0, no, no, no,yes,no
SaJ6ykqc2J49xdiQSpctdTRurEaLyFJk5J,1058,1058,0, no, no, no,yes,no
SaJno2yb9n9H6D7qzd9hY2fLx2BnpYVYZu,250,250,0, no, no, no,no,no
SaKLTzwvLJNdjiwE78TzbyLfNyN7DVfTJr,250,250,0, no, no, no,no,no
SaKQJdRM5wHTjyBhqypsi8Aqet9prfVTEz,250,250,0, no, no, no,no,no
SaL6T3WHmHaj6Qv1Ddi21rWK1MXLkojMgZ,250,250,0, no, no, no,no,no
SaLW8gzKo3EawyG38CfYcZjJHpbW7HiWqx,250,250,0, no, no, no,no,no
SaNiAyQAwjX8YAx2QPyUmsYWgwRRZK5ca7,1,1,0, no, no, no,no,no
SaPP4ww4EmAkGrE3CTqwD2vb4gMYb6dZks,250,250,0, no, no, no,no,no
SaPsnXy5tuXaZBwgbSqVwZXiJ4XaurZ3TB,1000,1000,0, no, no, no,yes,no
SaRHXU7vvfrVWaK3bMSZoD5nBPatLMxbUN,250,250,0, no, no, no,no,no
SaSH3vhc8YLiNEv4QXfsWmNTDSpQVLNL5L,250,250,0, no, no, no,no,no
SaTTBeEDhztfYAaPtULW6PPuZFeJMUTNrs,250,250,0, no, no, no,no,no
SaU3VMk5VU4W7yxVHBu7ZXnaLnWbEZdC1Q,100,100,0, no, no, no,no,no
SaVyxENedF2MdFy2nHGGma1Md5hBX6XjsJ,250,250,0, no, no, no,no,no
SaWzDK8EFmhbJwGMRthEt8Vqiauo4Qo1nr,250,250,0, no, no, no,no,no
SaXZgDXpU171hJk72xNyVknvCNyNR7CVBy,1500,1500,0, no, no, no,yes,no
SaY253KTDxxdvmjossBFwsXzAw59y6tjYQ,100,100,0, no, no, no,no,no
SaYW21jZMriS7S4eCtvkf4C2oUeQT1F6cw,250,250,0, no, no, no,no,no
SaYYGLbM4md5dAXLHn8SXhS4seDLBrYBKD,250,250,0, no, no, no,no,no
SabECPuyQhBLVbLGx2m85TtK4Q8MSYbt2h,1001,1001,0, no, no, no,yes,no
SabGdLwF4SDZNPRMuMnmBCXpN529pDiP2s,20000,20000,0, no, no, no,yes,no
SacXKy2frZFpEff5EqwVbFDa1j3btSaHqw,5000,5000,0, no, no, no,yes,no
Sadmo4VQdYbvPmoiuxRa2DhbMUbkWP969u,250,250,0, no, no, no,no,no
SagjoJ6hVYzeD2VBQjvdFF1DsUbK69Dzc6,250,250,0, no, no, no,no,no
SahFoDJr62yQu6bvQ4fyBFyrnahp7MWhjw,250,250,0, no, no, no,no,no
SahNCiCq2KohWwUpotkVu5q5oSZcNEfHUY,250,250,0, no, no, no,no,no
SahZ2QLMT6vJnxMBJBdEaBrCEe8nrGH4gL,250,250,0, no, no, no,no,no
SaiBJH1jkokypxzt6keePoGrSaALikQZiP,250,250,0, no, no, no,no,no
Saj1Y4LzUk7DnMLsoFBqLME4y572eTtdLZ,250,250,0, no, no, no,no,no
Sak6hGvsYSPFEMN1Etz7TwRQPzWCc3V5bQ,250,250,0, no, no, no,no,no
SakRZLVeUP2cc1q9EofZQLir23vUGtXcm7,250,250,0, no, no, no,no,no
SamJgYwKT5bJpkq8aPoEBuwHhVVBQyD1HK,250,250,0, no, no, no,no,no
SammozJ6CL98aHBdfdhu1dyqkURUGnQDGA,5000,5000,0, no, no, no,yes,no
SanR38u4uU68NcSDi4PjYCngUKAeXqgqxQ,379,379,0, no, no, no,no,no
Sao4jsNsdEH5JetqQXEhc2Yse3APQF76rB,15000,15000,0, no, no, no,yes,no
SaoPjcuYXZ3P3NbUSiiV5R9nx7PZFd1UrU,0,0,0, no, no, no,no,no
Sap1gv9xnszyhCkoeeXXsd3fvoaQSNsyfa,250,250,0, no, no, no,no,no
SaqB8W1oMRCat9SNLVuSSXioEsTEpa4TUx,250,250,0, no, no, no,no,no
SarHPn4sd37214JJVmWVZUXhengRYLzMgJ,250,250,0, no, no, no,no,no
SatnfGcUsMHzAWXeC1DNctvc7ycK6yM9oh,250,250,0, no, no, no,no,no
SaujomD3Tze1c8SxsjmVAYbCpaC5EC3cFj,17,17,0, no, no, no,no,no
SavpgPKPjYF12qaUJbm52Lh82fyTDhSZ5a,250,250,0, no, no, no,no,no
Saz1FLQxVFcyqRhyoSnXdfNQoJMcSmji78,250,250,0, no, no, no,no,no
SazJV2LiY3BCmwG22MWQxvnDrwvgZVZTRk,250,250,0, no, no, no,no,no
SazuJBb89rNytJfserhCcmbK7NoocGZFSy,250,250,0, no, no, no,no,no
Sb18ZomFEh65qVz5wfBXaSPTueGSYvEd8J,250,250,0, no, no, no,no,no
Sb2zuyf7UET3hTLJDepKJ5gh12o9geTXXQ,250,250,0, no, no, no,no,no
Sb6BMTWVjiECxb2dFUuxo3gdnctUsp6QF3,250,250,0, no, no, no,no,no
Sb6qxwhm6nm5MjPVrgmkxVn3zkvCB1aRzs,1000,1000,0, no, no, no,yes,no
Sb6wge6y4FBEVDNTBJDdcmejX4E48q4ty1,60,60,0, no, no, no,no,no
Sb8CXTjmJccz71Re4NYaLeZuTxhbxVA7en,0,0,0, no, no, no,no,no
Sb8qdDw2GYeWDFduv7hoBpu7bCeT3Uy1uP,250,250,0, no, no, no,no,no
SbAqjT36y2PPkMJZ53ocn6axyaM5bLAT7F,250,250,0, no, no, no,no,no
SbBNtWe1XX93btxJcTweCY8LqzJe9y1v4o,250,250,0, no, no, no,no,no
SbBiT5RoVzKNXBY9gGjpGLKx3Z2WjPapQ1,250,250,0, no, no, no,no,no
SbBnzMTQnQMuZYdncT6ywCizUBaW3TEZv1,500,500,0, no, no, no,no,no
SbDPvYa1mzPLz3DA1RM4tvoWVJaphEGGUc,250,250,0, no, no, no,no,no
SbDscXjSpLcWaWAYjzCNiF7SYchYNJAMpe,250,250,0, no, no, no,no,no
SbECsVe7JDSG6FZV2YEqpbkt5mQiue7tsY,250,250,0, no, no, no,no,no
SbFd5FrSMjfgJ4pmikduL3rCiYMYXjrkyo,144,144,0, no, no, no,no,no
SbHAuGCf3SyZ7hvUECFFMUGWAhSkeVCaCe,1000,1000,0, no, no, no,yes,no
SbJpAS8ufrRG8X1yiMyk5cjKFkbEit56ht,250,250,0, no, no, no,no,no
SbKBB4AEn9quPAdxPN4W9T1Vnx4u4HDDJ5,250,250,0, no, no, no,no,no
SbLESD3YTccDu1YPy5myA47NtQ3PChFLsT,250,250,0, no, no, no,no,no
SbLXvZ5912qE98FhDCdkoZzboDdMSimoYT,0,0,0, no, no, no,no,no
SbNmUpC4sgHjegKB1icufTkxdthb7rTBKj,250,250,0, no, no, no,no,no
SbPhQTofHSE31xd8auP25wt6xf3nkTxqkJ,1000,1000,0, no, no, no,yes,no
SbPnjr5bimQMRxEZv8dKXuxKUcmjwYqjPG,250,250,0, no, no, no,no,no
SbQ3TFSiDYkd95rgAsDgLJstx6baLiAQ5k,250,250,0, no, no, no,no,no
SbRHo8QYgLr2s7CzhXr7oFzbhbtpjgC8XP,20,20,0, no, no, no,no,no
SbRsPS78tuhbvRG82BpQsLTbjdWoeRM3qs,250,250,0, no, no, no,no,no
SbRz8Q1mXkbLUrWFiNb59dBtLNs9osCVXo,250,250,0, no, no, no,no,no
SbTDKJYShVFsbVEDEAKYfpS63S7t4afhFP,250,250,0, no, no, no,no,no
SbU9E6mpCC77VJv8CFr55KdWjCysTho46P,250,250,0, no, no, no,no,no
SbUNLcdH6K6kya2tQPfrpTbis4iecJy1QZ,250,250,0, no, no, no,no,no
SbUYsxYKF2VWfwPUoFKk6S8BjHZZ3wAvTE,250,250,0, no, no, no,no,no
SbVdLXx5aD7VjkzNoDXNtkVTqyB8b2mRsw,250,250,0, no, no, no,no,no
SbW42UYZQWstREKLHFLKkZ3Xstqavgvuw1,1057,1057,0, no, no, no,yes,no
SbW82fDgp2ERYyXrVjBfe5EJf4fKqf419z,1000,1000,0, no, no, no,yes,no
SbWHzQmW2oFbbeKvFhA6mLsAJV5XxLoPcX,1000,1000,0, no, no, no,yes,no
SbWdbRQwkAz5XxAN6LMh6s2W48zQ7ueuVp,250,250,0, no, no, no,no,no
SbXDJ9DZKZsA5yXHz7E6zU2fi4GhTW5yNg,250,250,0, no, no, no,no,no
SbZkDU7GfyLJ8KA6X1izaZk4rXZJVAMXQW,250,250,0, no, no, no,no,no
SbZx48CWNYrs3iy5siwFzCsip8Gnc1LH6j,55,55,0, no, no, no,no,no
SbaGStDLhjDymDZDRhbFTYKTEyoFShFi4B,14584,14584,0, no, no, no,yes,no
SbbcBHH8xi4j3R3SLkYnRwXQGSGDDFiU91,1000,1000,0, no, no, no,yes,no
SbcchZEFdidV4t3sfGkCWVuWbTSk1QphfS,250,250,0, no, no, no,no,no
SbdRG8i1sVBWN4UGh8o8umUJ91mjnfMz5B,250,250,0, no, no, no,no,no
SbdtQcfkDuEaZL3N3ZjyoPc39RzmAgRY52,250,250,0, no, no, no,no,no
SbfEUPirvUVkQu3bneHAjwFLwtf4SnjEeh,250,250,0, no, no, no,no,no
SbfRqEfCtX6uVooKFKXUZvPfoX5o4qSyR2,0,0,0, no, no, no,no,no
SbgcGWjPXvjREe6e6NvDLGC6T8N9s5aqy7,250,250,0, no, no, no,no,no
SbgdZ8RSi65sDbZMLFYXtjYh2Vtf6fJHNw,250,250,0, no, no, no,no,no
SbgidSzpHvfADD9kk5A32zkKgN2yxcwQwQ,2000,2000,0, no, no, no,yes,no
SbhzoCML3t6zhnfiVQrYPtiq5aw2TM6oHg,60,60,0, no, no, no,no,no
Sbk67FWvLAUDcsqPjNir5ALmZwAaqSuEyo,250,250,0, no, no, no,no,no
SbkZMiRbH1Rb1SHKkmtYc9aE1pqKhqg49B,250,250,0, no, no, no,no,no
Sbn9UQwkVNGwifXWEJ2M8E5tYrAvAZrzwa,1000,1000,0, no, no, no,yes,no
SbnVbpt1ndJMAFoqkJMNu2VuKFWFuKD7VD,1000,1000,0, no, no, no,yes,no
SbonFxQQMogo89nb1trmzSuMch5zHh59ie,250,250,0, no, no, no,no,no
Sbpd43ynz8ne6jmNiEqYc3ZGFQo2Pj7Dop,1001,1001,0, no, no, no,yes,no
SbprSA8fLYo77GLSy31DinQ1VEH4zVU9Cr,250,250,0, no, no, no,no,no
SbrY4tG4PDUbaa29tfumxN4Y717wZyiYcR,500000,500000,0, no, no, no,yes,no
SbrrfmSVfPEihRiLTeXDVqwKHw9XHJ8T5H,1250000,1250000,0, no, no, no,yes,no
SbsWXEEutEerPytxmgCFtsox9xqkZB9wr1,0,0,0, no, no, no,no,no
SbsZrpvdCxLJRHZ1e2woQcMx2KaFyFiExk,250,250,0, no, no, no,no,no
SbtgDhCE78ysn1sjhdQekPnTpwoSjNnEVn,250,250,0, no, no, no,no,no
SbtiaMWJqNuxC7JWoRYF6ATEKimH1ihe76,250,250,0, no, no, no,no,no
SbtpVaunP1CGtXhsS3cBL9SiU9GUnPDjGW,250,250,0, no, no, no,no,no
Sburgc27xbbfGThfBfrJY4R9M1mfYJAmxt,250,250,0, no, no, no,no,no
Sbv3RFTohr1tn8319ZGgPUcxtWfojcyeNk,250,250,0, no, no, no,no,no
SbvRv2wLnue84j7ZZb5pkSRDSpdjDyySng,5000,5000,0, no, no, no,yes,no
SbwLZAq7uxh6d74piUtaY6d34MoaZ3hSW7,250,250,0, no, no, no,no,no
SbxC32r5UaMWaQXbcfGkUYTWjab6jnuo2q,250,250,0, no, no, no,no,no
SbxCZXgcLa9xMBqgH9c2smfbdoWeKR2WH4,1001,1001,0, no, no, no,yes,no
SbxL1eqTJQ4kRDTi9s5oWpBiCnnhrNUigL,250,250,0, no, no, no,no,no
SbyEKbyzEvp9BVFBQyxGH1vmxjYWyw5RTn,250,250,0, no, no, no,no,no
SbyQZBBeEkkgcQFfVzCCqE5DVCwZoWQNpn,211,211,0, no, no, no,no,no
SbyyEsHLkN77gdUii6Q243Fcs5Nb6QC63r,94500,94500,0, no, no, no,yes,no
SbzLVgHERkcfaSJGCparn9EcKVycmYQGQd,250,250,0, no, no, no,no,no
SbzM9ZX8kkb4jtNytpRoYBApA8K9RYJT7m,250,250,0, no, no, no,no,no
SbzShuHiWmK4dKvsVFyzL11nqrAnPpHjwX,250,250,0, no, no, no,no,no
SbzsVb7DvVqbS7hsJefQwXSuEhQZpBAiSu,250,250,0, no, no, no,no,no
SbztTppPsP7FM9a9jBbgdMaaf7oK7nNCNN,250,250,0, no, no, no,no,no
Sc11ZCtRtg9QzR1gLXBGeM3YuKL1wkehwA,250,250,0, no, no, no,no,no
Sc1K9t86EUrSYJniy13F281LFC1wA2Qhfs,50000,50000,0, no, no, no,yes,no
Sc2MHUn4FmhLa4KeT6o1rnEMBfMBEomCmM,250,250,0, no, no, no,no,no
Sc3EnFZgvVEMT82nUL4yFnvnaasrve5xt3,250,250,0, no, no, no,no,no
Sc3JP838xzyTcAXZEKeQMiAY5fhJSsgo3x,250,250,0, no, no, no,no,no
Sc3nXzaUHKXawmASiZeR1R38pk4tjvV7EK,250,250,0, no, no, no,no,no
Sc5DSZwmF8PMB9MScxWz78Hz4qDDMHwxgF,250,250,0, no, no, no,no,no
Sc87DKBstdgvL3bswM7hx24byYzcTVFhfh,1020,1020,0, no, no, no,yes,no
Sc88VoFp2T8YuymMjhEd7wBGL1cbci1VoY,250,250,0, no, no, no,no,no
Sc8TJ21L7KQKP3mxG9PB8FTH7jcLyg1JQf,500,500,0, no, no, no,no,no
Sc8YqPAsxo5vKFqpeC2E3BMTCBBrRTdqxv,250,250,0, no, no, no,no,no
Sc8rB8tMcgAdNu4dADDn1kbgpq5kLuWeTR,250,250,0, no, no, no,no,no
Sc8rUXKK2FHdV5Cg9XwhhDrApEEDDhen7m,1000,1000,0, no, no, no,yes,no
Sc8x1eoKM29hurdx8jkRLzqGi7uPsYnbPQ,250,250,0, no, no, no,no,no
Sc91Sit2M4CtM7q9RcKmwF9rE7FF4qkXWs,250,250,0, no, no, no,no,no
Sc9q6qL9Zp9EG2aAZwT6C4iQtfid6VVDrM,250,250,0, no, no, no,no,no
Sc9qaAH4AnCvx2vWYRwrpYnYGZtbZcrBAK,250,250,0, no, no, no,no,no
Sc9skWu8dfHRiKXCtCKC7QAYQZJJ4ghKMG,250,250,0, no, no, no,no,no
ScA5Te6rrEGDYey1YapFPVhdy25K6fJ14a,250,250,0, no, no, no,no,no
ScASEJgf9RxVDo32RpmLZP3sd4YBHjuQyY,250,250,0, no, no, no,no,no
ScBAQue7srCchamfmwYNmiQcwb6TB7J2H8,250,250,0, no, no, no,no,no
ScBb9nSWAEanfPUMWMPqNsjsRS2tDUiySs,250,250,0, no, no, no,no,no
ScDUdnPCUt1Ly7rFrKEAB5G6bbGfoCF3DG,250,250,0, no, no, no,no,no
ScDmdDPZu66Fnxd1AnP2BJbucYJa2ieVKZ,250,250,0, no, no, no,no,no
ScDoH8oiDFz8TMzodRYv53Pxbuwd7ZXtBE,20,20,0, no, no, no,no,no
ScEZEs9sEFD5FYYv4SokZGj47ZxWMLxop3,20,20,0, no, no, no,no,no
ScEwR4X7uSijjznBcUU2kt5R1HaU6Gv2Fp,250,250,0, no, no, no,no,no
ScGRYVPksFyuCxA6Yohru4y6NPYGam8iPC,250,250,0, no, no, no,no,no
ScK7SPB5TLq78erKD7nF8Jnz4KpNjWw9ig,250,250,0, no, no, no,no,no
ScKTiqo5xDYbkEiCf96zbHiBrpNjDUnsd8,250,250,0, no, no, no,no,no
ScKiPUYVwuAhe5X3moBBAYXxTfXu46ardD,250,250,0, no, no, no,no,no
ScLQhngoiuiYNid8rAR3QeQzdFwXCQ5GuB,250,250,0, no, no, no,no,no
ScNQxhJdcFGWE2XHtbUBePUy25mArqZwiR,250,250,0, no, no, no,no,no
ScPTdBW3hnYFqshuwGziXJsEJrLBovjkca,60,60,0, no, no, no,no,no
ScQ7qUQJ683ETchQbpjnJ1RHHJFDcV7hGW,5000,5000,0, no, no, no,yes,no
ScSEPj6MWTSG494UEoi4eK94mfUdaJK3kD,250,250,0, no, no, no,no,no
ScTANzrg5PdYe3LSKFGhPEPUC2JJceEED9,250,250,0, no, no, no,no,no
ScTZhz1YWu33Hdspt1m5d8BTbwntdxSGY1,750,750,0, no, no, no,no,no
ScTbtHig1LV54A3NK2KnF9J5r9ezS5gpFU,250,250,0, no, no, no,no,no
ScVCJrcoCrXACxDVZ8cowV9U1JXNDybKcq,250,250,0, no, no, no,no,no
ScVUybbKLy4hxQ8ef4adYsQg2b2yB5ri2a,250,250,0, no, no, no,no,no
ScW43YGcDaN8CTgrDZKNjg9kw4Rpj3XuHr,250,250,0, no, no, no,no,no
ScWGKQCM989MaE46G8yCBhhCEAwFSsygr8,250,250,0, no, no, no,no,no
ScX5PMrrCvBoHGYWSkc8K5txZSuPxxGu5K,250,250,0, no, no, no,no,no
ScY1zzTnDrqDCx2ZVkKpESkATfRNzVUZvD,250,250,0, no, no, no,no,no
ScYfCrn59STE2Y3Cc5HhEjxA658nW6WYF6,15205,15205,0, no, no, no,yes,no
ScaMeXVT8FACrT6Y9P5JbvLFy2wo5XBANg,250,250,0, no, no, no,no,no
ScbJnxA46VhkwoF7qsBd51uTmCSErUV9wA,0,0,0, no, no, no,no,no
ScbL6BwWRMWrnDYZ7mKvt5NNMeN7hSyUea,250,250,0, no, no, no,no,no
ScbwzByTTJDYoj5S57BNXJHVw1s2RdHqxB,250,250,0, no, no, no,no,no
Scc5YUGZcZdh3XqfNrm1WDed7jEHkZ6sEx,250,250,0, no, no, no,no,no
Sccmtw8mntM9KXhUVU5iY3Rd4HQbVeaVKt,0,0,0, no, no, no,no,no
ScdawmMCNRe8TbzeyewhLSQamFQfKuHNaP,250,250,0, no, no, no,no,no
ScdggwqmMwQun36HecZTrg2pniamPumUBW,250,250,0, no, no, no,no,no
Scfog3SCq6NPYDtJrr5TKXr8Y9HKnjYVdC,250,250,0, no, no, no,no,no
Scfvbiq1qbsDPnVoMW9xSXSBu1EWwqiXs2,250,250,0, no, no, no,no,no
ScgxiftFoKa8ULDvyZHWqp7VnSMLAWxsdW,250,250,0, no, no, no,no,no
Sch1qYGPQn4yzLRtz54vqo1JvGpJXkms2H,250,250,0, no, no, no,no,no
SchC5dPR5PNsfJYKnFMRkRmYB44WMVZjZo,7999,7999,0, no, no, no,yes,no
SchqgKLoEM1gHk7VgxpNi66wXFpGvxvbux,250,250,0, no, no, no,no,no
Sci3G7eyme6egDzo99LqvCAKoZaVDNwq38,250,250,0, no, no, no,no,no
SciBpdnVBsce3MeQAreiCkbVhKzHCe7gQi,250,250,0, no, no, no,no,no
SciD1aMTEj1RMsz4DqjJwd1F6GFSmoPeVQ,250,250,0, no, no, no,no,no
ScjPb72zJ66V8X7K8jfF56Fs6aNYzcLdG8,1000,1000,0, no, no, no,yes,no
ScjPzPVLtPZDC5D2HriQtb78BbqYQB4XyV,250,250,0, no, no, no,no,no
SckmjHvTE7t7sve6dvZQ5RC2dMpt3ZrQYk,1001,1001,0, no, no, no,yes,no
ScnGBy68kApNNaqPv82aunPA8pBqY3WDAu,40,40,0, no, no, no,no,no
ScnWUTWu3Va1bod2qT7m15oRSA42GjVUxi,250,250,0, no, no, no,no,no
ScoaY1va2FLx5o1JBRtR6Yp22Bd6AKMTBZ,250,250,0, no, no, no,no,no
ScsHhd9NqpsePCgxdXRFbbNmEZWZZYEuMh,1750,1750,0, no, no, no,yes,no
ScsLQWLbFoMzcEJ9f8DbA52XzbGg61bm9N,250,250,0, no, no, no,no,no
ScsPgs4cvUcJdN9qb6C5zyDvLyHkn72h3V,5000,5000,0, no, no, no,yes,no
SctpiPyg42fMkfqFt2Y6FifHUsMdzMMNF9,500,500,0, no, no, no,no,no
ScvgLEMQPE14cmJQJzxXfwZpNTESsgJTnZ,250,250,0, no, no, no,no,no
Scx3BrmK7QuxyqUu5mpBQnSGLhKFkkay2m,250,250,0, no, no, no,no,no
Scx5nWUTzF56RU8aSrnRXTEHX9xbPRqH3w,1500,1500,0, no, no, no,yes,no
ScyTiQcq8L9DytNa5MxyJj8wTatScsegZc,250,250,0, no, no, no,no,no
Sd4bPvGvpKV5njbvfaQGFbgyS8rcb182WL,250,250,0, no, no, no,no,no
Sd798BfvH4uzsMJ5n6Eoe2q28gwg4badd7,1000,1000,0, no, no, no,yes,no
Sd7EU3QbCTKLaxDRYAKA1hyNcrPwbYLB2b,50000,50000,0, no, no, no,yes,no
Sd7RCUf8kAjwqmoQv9LFk1fy5tqWRGpcho,250,250,0, no, no, no,no,no
Sd7SrYYup7znCjLLj8dT7k3cTL6Aa1Mjw9,120,120,0, no, no, no,no,no
Sd9ump6zMwo1dNsXgD2PCsC8g1MLeknWvE,1059546,1059546,0, no, no, no,yes,no
SdBgkLv5VDJAnRY4baraWUzhp7NWNksmTJ,1000,1000,0, no, no, no,yes,no
SdC2ePUgNwVHYG2Y5zSXCqrAA8WBqEvgsa,250,250,0, no, no, no,no,no
SdCdATojQeErSVLAaqRcMcs6zQUA516nP7,250,250,0, no, no, no,no,no
SdEwCwgxf8JNAuxS6PrSPQKGP1WkDo2rRY,250,250,0, no, no, no,no,no
SdFpMojhhdL6mLctpznC923pNFnGsKfoTg,250,250,0, no, no, no,no,no
SdFq22Ug8szmVNdTbAAFSPqW7jEYgv2GpL,250,250,0, no, no, no,no,no
SdG8vcb2vBeum3QQwKfvjBWHp2HMV2cw8k,1008,1008,0, no, no, no,yes,no
SdHQmf7W888M5hU5gYSjzaZbWsA7de657f,1250,1250,0, no, no, no,yes,no
SdHguafT54k4zB1DNCY8b64tD9bJuMU81e,59025,59025,0, no, no, no,yes,no
SdJQCFGfVnXbkUHJW9Gd23QiWqxMKTZhAJ,250,250,0, no, no, no,no,no
SdK6cVLTVaedw3jfAXGmEpaMdw7RQ18tfm,250,250,0, no, no, no,no,no
SdKLtz4gnJ11Yd1Afj3jA9jCTjMUpwi4Cq,250,250,0, no, no, no,no,no
SdKuSxP1nJcNSD9cvGvH7wqSCohBUFsTqd,250,250,0, no, no, no,no,no
SdMQJLvRv98XoMeauK4sN8wnJvsKSDkb94,250,250,0, no, no, no,no,no
SdMbrhuQaJnb5Jwm2AoDCWhEsAs6sJfTJz,200000,200000,0, no, no, no,yes,no
SdPUAUb11ryXCqh5x3AAFXhcxrxzAc3Tf8,250,250,0, no, no, no,no,no
SdR3QKUk7qdcpDDNhEozs4C6nwPQsVFrZV,0,0,0, no, no, no,no,no
SdSUUpjEtQWjv1Qi3Cdd74jDhkZipnuYE4,250,250,0, no, no, no,no,no
SdUrBdArXPSWjm63t42F8J4HKhJAnzjNNW,250,250,0, no, no, no,no,no
SdXV6aMrBNNra35Ms2xjioHrW1ExPnxFp8,250,250,0, no, no, no,no,no
SdY2EHW5MWyShp3BVbpPhzJBMhn53RP5v7,250,250,0, no, no, no,no,no
SdY5vNqCY295e4gF6CZX3PGhTe7sQiyXQH,250,250,0, no, no, no,no,no
SdYaCGpzqjaopqM1NnYYX8w5wT1MSDwtnt,199999,199999,0, no, no, no,yes,no
SdbaRhQKUCTJo6C4PLRWWCp8eHw8ihanWW,250,250,0, no, no, no,no,no
SdcLurEwLPvfo35gXk5589yy68UXiX3dbL,250,250,0, no, no, no,no,no
Sdce4mihyEUnQnD3yRckCvMdvVPVPrn6Cs,250,250,0, no, no, no,no,no
SdcxFsgGYTzaSi8opWcMPyv6XJqgQjjfFE,1001,1001,0, no, no, no,yes,no
SddCF3Rhzx5JGZ2MCWUc8Sznxz5Wwkq5wg,250,250,0, no, no, no,no,no
SdeUsYD7HUZAi9j5cCWUPcdqBNjYC3Kn2R,750,750,0, no, no, no,no,no
